loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,dtir1
cf,Sex Not Available,nopre,type1,p3,l2,nopc,nob/c,446500,,,,300.0,neg_amm,int_only,not_lpsm,,sb,pr,home,1U,9300.0,EQUI,839.0,EXP,65-74,to_inst,,south,direct,
cf,Female,nopre,type1,p3,l1,nopc,nob/c,186500,3.625,0.3094,6187.2,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,2340.0,EXP,574.0,CIB,65-74,to_inst,36.71259843,North,direct,41.0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,366500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,6240.0,EQUI,667.0,EXP,35-44,to_inst,,North,direct,
cf,Female,nopre,type1,p3,l1,nopc,nob/c,206500,4.875,0.8485,3225.06,360.0,not_neg,not_int,not_lpsm,348000.0,sb,ir,home,1U,5220.0,CRIF,632.0,EXP,45-54,not_inst,59.33908046,North,direct,59.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,196500,4.625,0.8157,,240.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,6360.0,EXP,823.0,EXP,25-34,to_inst,70.68345324,North,direct,34.0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,246500,4.375,0.3903,6292.5,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,3780.0,EXP,678.0,CIB,35-44,to_inst,95.54263566,North,direct,45.0
cf,Joint,nopre,type2,p1,l1,nopc,b/c,276500,4.75,1.6517,3799.64,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,6060.0,EXP,765.0,EXP,25-34,to_inst,96.00694444,North,direct,43.0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,506500,4.75,0.756,1845.0,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,7500.0,CIB,699.0,CIB,35-44,not_inst,94.14498141,North,direct,45.0
cf,Female,nopre,type1,p2,l1,nopc,nob/c,626500,4.99,1.3898,5020.6,360.0,not_neg,not_int,not_lpsm,1908000.0,sb,ir,home,2U,5280.0,EXP,617.0,CIB,35-44,not_inst,32.83542977,south,direct,40.0
cf,Sex Not Available,nopre,type1,p1,l2,nopc,nob/c,96500,3.99,0.5029,3097.54,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,1560.0,CRIF,717.0,CIB,25-34,to_inst,57.44047619,south,direct,49.0
cf,Male,pre,type2,p1,l1,nopc,b/c,276500,4.99,1.5034,980.95,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,8460.0,CIB,889.0,EXP,45-54,to_inst,96.00694444,North,direct,27.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,236500,3.625,0.3673,4147.88,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,3300.0,CIB,596.0,EXP,25-34,to_inst,99.3697479,North,direct,49.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,226500,,,,360.0,neg_amm,not_int,not_lpsm,358000.0,sb,pr,home,1U,5640.0,EXP,750.0,EXP,65-74,to_inst,63.26815642,North,direct,37.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,146500,,,,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,5760.0,CIB,683.0,EXP,35-44,to_inst,92.72151899,south,direct,24.0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,586500,4.125,-0.183,0.0,360.0,not_neg,not_int,not_lpsm,1228000.0,sb,pr,home,1U,7800.0,CRIF,539.0,CIB,45-54,not_inst,47.76058632,North,direct,38.0
cf,Female,pre,type3,p4,l1,nopc,nob/c,166500,3.5,-0.0852,1102.73,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,,EXP,685.0,EXP,35-44,to_inst,93.53932584,North,direct,
cf,Sex Not Available,pre,type1,p1,l2,nopc,nob/c,366500,3.99,-0.2303,2040.72,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,5160.0,CRIF,815.0,EXP,25-34,to_inst,85.63084112,south,direct,43.0
cf,Joint,pre,type1,p1,l1,nopc,nob/c,446500,4.56,0.1823,2820.63,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,5460.0,CIB,619.0,EXP,25-34,to_inst,89.65863454,central,direct,48.0
cf,Sex Not Available,nopre,type3,p1,l1,nopc,nob/c,206500,,,,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,3120.0,CIB,851.0,CIB,<25,to_inst,116.011236,south,direct,36.0
ncf,Joint,pre,type1,p1,l1,nopc,nob/c,526500,3.875,0.131,595.0,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,9060.0,CRIF,522.0,EXP,45-54,to_inst,72.32142857,south,direct,32.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,376500,3.875,-0.2291,0.0,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,5340.0,EXP,739.0,CIB,25-34,not_inst,90.07177033,south,direct,36.0
cf,Joint,nopre,type2,p1,l1,nopc,b/c,126500,4.99,1.817,1964.76,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,5940.0,EXP,776.0,EXP,35-44,to_inst,98.828125,North,direct,31.0
cf,Female,pre,type2,p3,l1,nopc,b/c,236500,3.75,0.9075,6478.85,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,4380.0,CRIF,872.0,CIB,45-54,to_inst,64.26630435,North,direct,44.0
cf,Female,nopre,type1,p2,l1,nopc,nob/c,376500,3.99,0.2397,831.5,360.0,not_neg,not_int,not_lpsm,1428000.0,sb,pr,home,1U,6840.0,CIB,500.0,CIB,35-44,not_inst,26.36554622,North,direct,48.0
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,286500,3.99,0.5269,4338.36,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,2940.0,CRIF,522.0,CIB,>74,to_inst,84.76331361,south,direct,60.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,256500,3.875,0.3135,7241.88,180.0,neg_amm,not_int,not_lpsm,278000.0,sb,pr,home,1U,4620.0,EXP,515.0,CIB,55-64,to_inst,92.26618705,North,direct,36.0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,336500,3.75,0.2676,3372.5,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,4440.0,CIB,611.0,CIB,35-44,not_inst,91.44021739,North,direct,43.0
cf,Joint,nopre,type2,p1,l1,nopc,b/c,256500,5.125,1.5447,0.0,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,3360.0,CRIF,670.0,EXP,25-34,not_inst,99.41860465,North,direct,48.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,256500,3.99,0.658,5687.93,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,3180.0,CRIF,840.0,CIB,>74,not_inst,66.10824742,North,direct,49.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,336500,3.875,0.4087,4716.96,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,4200.0,CRIF,877.0,EXP,55-64,to_inst,75.11160714,south,direct,49.0
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,326500,3.625,0.0793,5594.5,360.0,not_neg,int_only,not_lpsm,418000.0,sb,pr,home,1U,10920.0,CRIF,577.0,EXP,25-34,to_inst,78.11004785,south,direct,19.0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,266500,3.5,-0.0077,6151.25,300.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,6180.0,EXP,771.0,CIB,45-54,to_inst,58.18777293,south,direct,30.0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,156500,,,,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,3360.0,CIB,699.0,CIB,45-54,to_inst,87.92134831,south,direct,49.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,226500,,,,360.0,not_neg,not_int,lpsm,,sb,pr,home,1U,3120.0,EQUI,607.0,EXP,65-74,to_inst,,south,direct,
cf,Male,nopre,type3,p4,l1,nopc,nob/c,436500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5760.0,EQUI,788.0,EXP,35-44,to_inst,,North,direct,
cf,Joint,nopre,type3,p1,l1,nopc,nob/c,326500,3.625,-0.0057,3250.12,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,6420.0,CRIF,708.0,EXP,55-64,not_inst,86.37566138,south,direct,37.0
cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,166500,4.25,1.4408,2480.0,180.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,5220.0,CIB,626.0,CIB,55-64,to_inst,59.89208633,south,direct,30.0
cf,Female,pre,type1,p3,l1,nopc,nob/c,76500,5.625,1.385,701.9,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,1260.0,CIB,525.0,CIB,65-74,not_inst,55.43478261,North,direct,42.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,136500,,,,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,5460.0,EXP,584.0,EXP,55-64,to_inst,92.22972973,North,direct,36.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,446500,5.125,0.7038,1150.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,7680.0,CRIF,839.0,CIB,45-54,to_inst,73.4375,south,direct,36.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,86500,4.375,1.3267,2637.5,180.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,3540.0,EXP,503.0,CIB,55-64,to_inst,67.578125,central,direct,28.0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,116500,4.25,0.152,2648.66,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,2700.0,CIB,555.0,CIB,<25,to_inst,84.42028986,North,direct,38.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,236500,4.18,0.543,0.0,360.0,not_neg,int_only,not_lpsm,238000.0,sb,pr,home,1U,5520.0,EXP,536.0,EXP,25-34,not_inst,99.3697479,North,direct,26.0
ncf,Joint,nopre,type1,p3,l1,nopc,nob/c,276500,3.99,0.1204,8226.0,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,4200.0,CRIF,655.0,EXP,65-74,to_inst,59.08119658,North,direct,30.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,466500,3.75,0.5223,13574.38,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,8460.0,EXP,574.0,CIB,35-44,to_inst,93.6746988,south,direct,42.0
cf,Sex Not Available,,type3,p4,l1,nopc,nob/c,316500,3.5,-0.2483,335.85,360.0,not_neg,int_only,not_lpsm,368000.0,sb,pr,home,1U,,EXP,593.0,CIB,45-54,to_inst,86.00543478,south,direct,
ncf,Male,nopre,type1,p1,l1,nopc,nob/c,926500,4.5,0.52,1890.0,360.0,not_neg,not_int,not_lpsm,1168000.0,sb,pr,home,1U,22020.0,CRIF,685.0,CIB,45-54,not_inst,79.32363014,south,direct,22.0
cf,Joint,pre,type1,p4,l1,nopc,nob/c,546500,4.5,0.2671,0.0,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,13260.0,CRIF,562.0,EXP,35-44,not_inst,92.94217687,North,direct,27.0
cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,206500,,,,360.0,not_neg,not_int,not_lpsm,,sb,ir,home,1U,17760.0,EQUI,626.0,EXP,65-74,to_inst,,south,direct,
cf,Male,pre,type1,p3,l1,nopc,nob/c,236500,3.625,0.7625,6941.19,240.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,3960.0,EXP,852.0,CIB,55-64,to_inst,46.55511811,North,direct,42.0
cf,Joint,nopre,type1,p3,l2,nopc,nob/c,136500,4.75,1.4175,2723.14,240.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,1980.0,EXP,768.0,EXP,55-64,to_inst,47.39583333,south,direct,43.0
ncf,Joint,nopre,type3,p4,l1,nopc,nob/c,566500,2.99,-0.4416,11139.45,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,,EXP,662.0,EXP,65-74,to_inst,93.17434211,North,direct,
ncf,Female,pre,type1,p1,l1,nopc,nob/c,166500,4.99,1.2078,0.0,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,3840.0,CIB,513.0,CIB,35-44,not_inst,99.10714286,south,direct,34.0
cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,126500,2.75,-0.0795,2860.36,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,1260.0,CRIF,573.0,CIB,65-74,to_inst,67.28723404,south,direct,54.0
ncf,Male,nopre,type1,p1,l1,nopc,nob/c,3006500,3.99,0.5414,60000.0,360.0,not_neg,not_int,not_lpsm,5258000.0,sb,pr,home,1U,50580.0,CRIF,620.0,CIB,45-54,not_inst,57.17953595,North,direct,42.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,236500,3.25,-0.2257,7826.76,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,3540.0,EXP,825.0,CIB,45-54,to_inst,79.36241611,south,direct,49.0
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,186500,4.99,1.3559,803.69,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,2580.0,CIB,558.0,CIB,65-74,to_inst,85.55045872,south,direct,42.0
cf,Female,nopre,type1,p4,l2,nopc,nob/c,136500,4.75,1.3676,2943.35,240.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,6600.0,CRIF,717.0,CIB,55-64,to_inst,68.93939394,North,direct,15.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,246500,3.25,0.6804,7413.75,180.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,5760.0,CIB,655.0,CIB,45-54,to_inst,70.83333333,North,direct,44.0
cf,Joint,nopre,type3,p3,l1,nopc,nob/c,266500,,,,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,3060.0,CIB,870.0,EXP,65-74,to_inst,89.4295302,North,direct,56.0
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,416500,3.375,-0.2904,1025.0,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,12600.0,CIB,854.0,EXP,55-64,to_inst,54.23177083,south,direct,8.0
cf,Male,pre,type1,,l1,nopc,nob/c,396500,3.875,0.2176,9351.47,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,13980.0,CIB,757.0,EXP,35-44,to_inst,79.6184739,south,direct,25.0
cf,Male,nopre,type3,p1,l1,nopc,nob/c,216500,3.625,0.0929,0.0,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,1980.0,CIB,626.0,CIB,55-64,not_inst,99.31192661,North,direct,53.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,386500,4.25,0.6564,8115.8,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,9240.0,EXP,620.0,CIB,35-44,not_inst,79.20081967,North,direct,45.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,686500,4.99,0.5549,292.04,360.0,neg_amm,not_int,not_lpsm,728000.0,sb,pr,home,1U,8940.0,CIB,890.0,EXP,25-34,not_inst,94.29945055,North,direct,47.0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,156500,4.375,0.3839,4487.49,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,3180.0,CRIF,711.0,EXP,55-64,to_inst,65.75630252,North,direct,44.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,226500,4.56,0.0833,3350.0,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,2400.0,CRIF,508.0,CIB,>74,to_inst,48.3974359,south,direct,43.0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,466500,3.75,0.2916,795.0,360.0,not_neg,not_int,not_lpsm,548000.0,sb,sr,home,1U,18660.0,CIB,889.0,EXP,55-64,to_inst,85.12773723,North,direct,40.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,236500,3.625,0.404,6450.81,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,3960.0,CRIF,532.0,CIB,<25,not_inst,91.66666667,North,direct,39.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,526500,3.75,0.2977,9838.13,360.0,not_neg,not_int,not_lpsm,1758000.0,sb,pr,home,1U,6600.0,CRIF,725.0,CIB,55-64,to_inst,29.94880546,south,direct,34.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,406500,4.18,-0.1091,943.12,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,7380.0,CIB,673.0,EXP,45-54,not_inst,69.13265306,North,direct,36.0
ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,546500,4.0,-0.0335,6842.81,360.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1U,10800.0,CRIF,608.0,EXP,35-44,not_inst,74.05149051,North,direct,37.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,366500,3.625,-0.0089,0.0,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,7140.0,CRIF,744.0,EXP,45-54,not_inst,62.32993197,south,direct,23.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,396500,3.99,0.308,,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,5700.0,CRIF,547.0,EXP,25-34,to_inst,94.85645933,south,direct,38.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,346500,4.75,0.4656,0.0,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,4080.0,CRIF,675.0,CIB,25-34,to_inst,94.1576087,south,direct,48.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,206500,4.0,-0.0247,855.48,360.0,not_neg,not_int,not_lpsm,268000.0,sb,sr,home,1U,5280.0,CRIF,564.0,EXP,65-74,not_inst,77.05223881,North,direct,40.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,446500,4.375,0.089,1940.0,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,14280.0,EXP,855.0,CIB,55-64,not_inst,58.13802083,south,direct,36.0
cf,Joint,nopre,type1,p3,l2,nopc,nob/c,476500,4.56,0.3671,0.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,9060.0,CIB,650.0,EXP,55-64,not_inst,78.37171053,North,direct,34.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,456500,3.99,0.323,3549.25,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,6420.0,CRIF,837.0,CIB,55-64,to_inst,86.45833333,south,direct,42.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,176500,3.625,0.7903,2677.33,180.0,not_neg,not_int,not_lpsm,258000.0,sb,ir,home,1U,10560.0,EXP,765.0,CIB,25-34,not_inst,68.41085271,North,direct,43.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,436500,3.99,0.1233,2124.66,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,15840.0,CRIF,665.0,EXP,35-44,not_inst,79.65328467,North,direct,22.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,396500,3.625,0.0303,0.0,360.0,not_neg,not_int,lpsm,758000.0,sb,pr,home,1U,6060.0,EXP,847.0,EXP,25-34,not_inst,52.30870712,south,direct,41.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,656500,3.875,0.1171,1880.72,360.0,not_neg,not_int,not_lpsm,848000.0,sb,pr,home,1U,12660.0,CRIF,859.0,EXP,45-54,not_inst,77.41745283,south,direct,43.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,486500,4.0,0.3165,6054.38,360.0,not_neg,not_int,not_lpsm,978000.0,sb,ir,home,1U,8880.0,CRIF,678.0,EXP,55-64,not_inst,49.74437628,central,direct,30.0
cf,Joint,pre,type2,p3,l1,nopc,b/c,446500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6240.0,EQUI,878.0,EXP,45-54,to_inst,,south,direct,
cf,Female,nopre,type1,p4,l1,nopc,nob/c,406500,3.99,0.3991,3784.12,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,4620.0,EXP,563.0,CIB,35-44,to_inst,72.84946237,North,direct,48.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,186500,3.75,0.4257,5403.61,324.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,3120.0,CIB,690.0,CIB,45-54,to_inst,78.36134454,south,direct,39.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,326500,,,,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,4620.0,CRIF,884.0,CIB,45-54,to_inst,84.14948454,south,direct,39.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,446500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,10200.0,EQUI,806.0,EXP,>74,to_inst,,south,direct,
cf,Male,nopre,type1,p3,l1,nopc,nob/c,386500,,,,360.0,not_neg,not_int,not_lpsm,848000.0,sb,pr,home,1U,5160.0,CRIF,727.0,EXP,55-64,to_inst,45.57783019,North,direct,41.0
cf,Joint,pre,type1,p1,l1,nopc,nob/c,516500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,10140.0,EQUI,581.0,EXP,25-34,to_inst,,central,direct,
cf,Male,nopre,type1,p1,l1,nopc,nob/c,356500,3.99,0.4615,1250.0,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,3060.0,CIB,602.0,CIB,25-34,to_inst,96.875,North,direct,42.0
cf,Joint,nopre,type2,p3,l1,nopc,b/c,416500,4.75,1.5487,4618.09,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,9300.0,EXP,900.0,EXP,45-54,to_inst,85.34836066,North,direct,30.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,346500,3.125,-0.0422,1555.38,180.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,5700.0,EXP,665.0,EXP,35-44,not_inst,65.625,North,direct,39.0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,456500,,,,360.0,neg_amm,not_int,not_lpsm,708000.0,sb,pr,home,1U,5820.0,EXP,675.0,CIB,35-44,not_inst,64.47740113,North,direct,43.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,266500,,,,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,1380.0,CRIF,854.0,EXP,55-64,to_inst,74.44134078,south,direct,17.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,446500,3.5,-0.198,0.0,360.0,not_neg,not_int,not_lpsm,748000.0,sb,pr,home,1U,15840.0,CRIF,758.0,CIB,25-34,not_inst,59.69251337,south,direct,14.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,466500,4.5,0.4395,1877.48,360.0,not_neg,not_int,not_lpsm,848000.0,sb,ir,home,1U,13440.0,CRIF,813.0,EXP,65-74,not_inst,55.01179245,North,direct,38.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,136500,,,,180.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,3000.0,CIB,822.0,CIB,55-64,to_inst,65.625,North,direct,41.0
ncf,Male,nopre,type2,p1,l1,nopc,b/c,706500,4.25,1.8641,0.0,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,9000.0,CRIF,712.0,CIB,35-44,not_inst,93.20580475,North,direct,58.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,196500,,,,180.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,9000.0,CRIF,561.0,CIB,45-54,to_inst,76.1627907,North,direct,53.0
ncf,Male,pre,type1,p1,l1,nopc,nob/c,636500,3.75,0.0134,1041.8,360.0,not_neg,not_int,not_lpsm,1058000.0,sb,pr,home,1U,11640.0,CIB,884.0,CIB,45-54,not_inst,60.16068053,North,direct,42.0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,666500,,,,360.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1U,7200.0,CIB,603.0,CIB,35-44,not_inst,90.31165312,south,direct,57.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,296500,4.5,0.3136,,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,5820.0,CIB,847.0,EXP,35-44,to_inst,74.49748744,south,direct,49.0
cf,Male,pre,type2,p4,l1,nopc,b/c,326500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,2U,0.0,EQUI,802.0,EXP,55-64,not_inst,,North,direct,
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,426500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,11580.0,EQUI,665.0,EXP,35-44,to_inst,,south,direct,
cf,Female,nopre,type1,p3,l1,nopc,nob/c,136500,4.5,0.8891,2779.55,360.0,not_neg,int_only,not_lpsm,418000.0,sb,ir,home,1U,6420.0,CIB,651.0,CIB,45-54,not_inst,32.65550239,North,direct,47.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,666500,3.625,0.0829,3206.78,360.0,not_neg,not_int,not_lpsm,1448000.0,sb,pr,home,1U,16560.0,CRIF,622.0,CIB,45-54,not_inst,46.02900552,North,direct,20.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,376500,4.375,0.013,4869.57,336.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1U,15900.0,CIB,569.0,EXP,45-54,to_inst,37.7254509,North,direct,18.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,236500,2.99,0.443,7828.13,180.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,4620.0,CIB,650.0,EXP,45-54,to_inst,42.38351254,south,direct,39.0
cf,Joint,nopre,type3,p4,l1,nopc,nob/c,186500,3.625,-0.1755,450.29,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,,EXP,606.0,EXP,25-34,not_inst,72.28682171,North,direct,
cf,Female,nopre,type1,p3,l1,nopc,nob/c,156500,4.375,0.4448,2650.0,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,1620.0,CIB,565.0,CIB,55-64,to_inst,50.81168831,North,direct,49.0
cf,Joint,nopre,type1,p2,l1,nopc,nob/c,106500,5.125,1.4239,3743.46,360.0,not_neg,int_only,not_lpsm,148000.0,sb,ir,home,2U,10860.0,EXP,641.0,EXP,45-54,not_inst,71.95945946,North,direct,23.0
cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,206500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,3000.0,EQUI,792.0,EXP,65-74,not_inst,,south,direct,
cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,356500,4.56,0.3474,1000.0,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,11400.0,EXP,783.0,EXP,25-34,to_inst,71.58634538,south,direct,21.0
